061610A	 M30A -2.4049 136.65 24.3 41.5371 -99.8723 0.853
061610A	 M31A -2.4049 136.65 24.3 41.344 -98.9766 0.699
061610A	 MGMO -2.4049 136.65 24.3 37.154 -92.2687 0.453
061610A	 MIAR -2.4049 136.65 24.3 34.5454 -93.5765 0.207
061610A	 MSO -2.4049 136.65 24.3 46.8292 -113.941 1.264
061610A	 N27A -2.4049 136.65 24.3 40.8063 -102.537 1.228
061610A	 N29A -2.4049 136.65 24.3 40.8189 -100.626 0.897
061610A	 N30A -2.4049 136.65 24.3 40.7957 -100.1 0.842
061610A	 N31A -2.4049 136.65 24.3 40.8235 -98.9544 0.687
061610A	 O27A -2.4049 136.65 24.3 40.19 -102.479 1.206
061610A	 O31A -2.4049 136.65 24.3 40.1521 -99.3261 0.631
061610A	 O34A -2.4049 136.65 24.3 40.1831 -96.6936 0.409
061610A	 O35A -2.4049 136.65 24.3 40.2665 -95.9097 0.342
061610A	 P28A -2.4049 136.65 24.3 39.5732 -101.755 1.105
061610A	 P35A -2.4049 136.65 24.3 39.5286 -96.0188 0.418
061610A	 PAL -2.4049 136.65 24.3 41.0056 -73.9079 0.066
061610A	 PBMO -2.4049 136.65 24.3 36.7785 -90.4297 0.1439
061610A	 PM23 -2.4049 136.65 24.3 33.128 -5.03 1.99
061610A	 PM26 -2.4049 136.65 24.3 32.5245 -4.5659 1.84
061610A	 PM28 -2.4049 136.65 24.3 32.2317 -4.6171 1.399
061610A	 Q34A -2.4049 136.65 24.3 38.9214 -96.9408 0.378
061610A	 R31A -2.4049 136.65 24.3 38.2888 -99.5271 0.667
061610A	 S32A -2.4049 136.65 24.3 37.7001 -98.9363 0.558
061610A	 S35A -2.4049 136.65 24.3 37.6821 -96.319 0.334
061610A	 S36A -2.4049 136.65 24.3 37.724 -95.5923 0.299
061610A	 SC43 -2.4049 136.65 24.3 32.9426 -102.537 1.02
061610A	 T31A -2.4049 136.65 24.3 37.0977 -99.6771 0.564
061610A	 T32A -2.4049 136.65 24.3 37.1797 -98.9247 0.596
061610A	 T36A -2.4049 136.65 24.3 37.0605 -95.8789 0.243
061610A	 T37A -2.4049 136.65 24.3 37.123 -94.9176 0.256
061610A	 TUL1 -2.4049 136.65 24.3 35.9104 -95.7919 0.256
061610A	 U30A -2.4049 136.65 24.3 36.5304 -100.651 0.881
061610A	 U33A -2.4049 136.65 24.3 36.4327 -98.1135 0.393
061610A	 UALR -2.4049 136.65 24.3 34.7751 -92.3429 0.138
061610A	 V28A -2.4049 136.65 24.3 35.7505 -102.224 1.163
061610A	 V30A -2.4049 136.65 24.3 35.7623 -100.689 0.931
061610A	 V34A -2.4049 136.65 24.3 35.8345 -97.5176 0.329
061610A	 V36A -2.4049 136.65 24.3 35.7863 -95.9425 0.236
061610A	 W29A -2.4049 136.65 24.3 35.1212 -101.648 1.072
061610A	 W32A -2.4049 136.65 24.3 35.1238 -99.2458 0.494
061610A	 W33A -2.4049 136.65 24.3 35.1518 -98.4686 0.414
061610A	 W35A -2.4049 136.65 24.3 35.1527 -96.8745 0.322
061610A	 W37A -2.4049 136.65 24.3 35.138 -95.4269 0.281
061610A	 X30A -2.4049 136.65 24.3 34.4461 -100.874 0.698
061610A	 X38A -2.4049 136.65 24.3 34.6692 -94.8288 0.234
061610A	 Y29A -2.4049 136.65 24.3 33.8602 -101.671 0.991
061610A	 Y32A -2.4049 136.65 24.3 34.0036 -99.442 0.412
061610A	 Y39A -2.4049 136.65 24.3 33.938 -94.0936 0.108
061610A	 Z37A -2.4049 136.65 24.3 33.1981 -95.6229 0.146
063010A	 CAD 16.2901 -97.9585 27.8 31 97.5 3.07
063010A	 CD2 16.2901 -97.9585 27.8 30.91 103.758 0.653
063010A	 GYA 16.2901 -97.9585 27.8 26.46 106.664 1.162
063010A	 IPM 16.2901 -97.9585 27.8 4.4795 101.025 0.247
063010A	 KIR 16.2901 -97.9585 27.8 -8.5073 151.085 0.018
063010A	 KNRA 16.2901 -97.9585 27.8 -15.6769 128.763 0.101
063010A	 MORW 16.2901 -97.9585 27.8 -29.0679 116.04 0.296
063010A	 P061 16.2901 -97.9585 27.8 -84.4996 77.2238 3.5139
063010A	 RER 16.2901 -97.9585 27.8 -21.1712 55.7399 0.834
063010A	 VNDA 16.2901 -97.9585 27.8 -77.5172 161.853 0.051
071010A	 ECSD 11.1664 146.082 16.9 43.7337 -96.6141 0.3506
071010A	 JTS 11.1664 146.082 16.9 10.2908 -84.9525 0.34
071010A	 LPAZ 11.1664 146.082 16.9 -16.2879 -68.1307 4.717
071010A	 MBAR 11.1664 146.082 16.9 -0.6019 30.7382 1.39
071010A	 N34A 11.1664 146.082 16.9 40.8378 -96.5005 0.401
071010A	 ORCD 11.1664 146.082 16.9 -60.7381 -44.7361 0.02
071010A	 OTAV 11.1664 146.082 16.9 0.2376 -78.4508 3.495
071010A	 P34A 11.1664 146.082 16.9 39.5471 -96.8268 0.429
071010A	 PAB 11.1664 146.082 16.9 39.5446 -4.3499 0.95
071010A	 PAL 11.1664 146.082 16.9 41.0056 -73.9079 0.066
071410A	 BILL -38.0635 -73.4649 25.7 68.0653 166.453 0.32
071410A	 CHTO -38.0635 -73.4649 25.7 18.8141 98.9443 0.42
071410A	 CMSA -38.0635 -73.4649 25.7 -31.5375 145.692 0.22
071410A	 COEN -38.0635 -73.4649 25.7 -13.9574 143.175 0.2854
071410A	 CRAG -38.0635 -73.4649 25.7 55.4689 -133.123 0.0579
071410A	 CTA -38.0635 -73.4649 25.7 -20.0876 146.25 0.426
071410A	 CTAO -38.0635 -73.4649 25.7 -20.0882 146.255 0.32
071410A	 GYA -38.0635 -73.4649 25.7 26.46 106.664 1.162
071410A	 GZH -38.0635 -73.4649 25.7 23.6525 113.652 0.065
071410A	 HHC -38.0635 -73.4649 25.7 40.85 111.564 1.169
071410A	 HIA -38.0635 -73.4649 25.7 49.2704 119.741 0.62
071410A	 HKPS -38.0635 -73.4649 25.7 22.2776 114.142 0.1963
071410A	 KMNB -38.0635 -73.4649 25.7 24.4638 118.388 0.054
071410A	 LYN -38.0635 -73.4649 25.7 34.55 112.47 0.17
071410A	 NE11 -38.0635 -73.4649 25.7 42.8599 124.053 0.151
071410A	 NE3A -38.0635 -73.4649 25.7 43.0745 126.654 0.401
071410A	 NE42 -38.0635 -73.4649 25.7 43.4028 116.958 1.284
071410A	 NE72 -38.0635 -73.4649 25.7 45.4352 116.976 0.831
071410A	 NE7H -38.0635 -73.4649 25.7 45.8258 129.689 0.161
071410A	 NE82 -38.0635 -73.4649 25.7 46.1709 117.915 0.921
071410A	 NE93 -38.0635 -73.4649 25.7 46.927 122.43 0.283
071410A	 NE99 -38.0635 -73.4649 25.7 47.0656 128.057 0.211
071410A	 NEA5 -38.0635 -73.4649 25.7 47.6486 124.037 0.157
071410A	 NEA9 -38.0635 -73.4649 25.7 47.6717 127.988 0.282
071410A	 PSI -38.0635 -73.4649 25.7 2.6938 98.9237 0.987
071410A	 QIS -38.0635 -73.4649 25.7 -20.5577 139.605 0.45
071410A	 QLP -38.0635 -73.4649 25.7 -26.5837 144.235 0.21
071410A	 SUMG -38.0635 -73.4649 25.7 72.5763 -38.4539 3.24
071410A	 TWGB -38.0635 -73.4649 25.7 22.8177 121.08 0.195
071410A	 WHN -38.0635 -73.4649 25.7 30.5428 114.354 0.08
071410A	 XAN -38.0635 -73.4649 25.7 34.0313 108.924 0.63
071410A	 XLT -38.0635 -73.4649 25.7 43.9 116.079 1.03
071810A	 DRV 52.7536 -169.774 21.5 -66.6649 140.002 0.04
071810A	 EFI 52.7536 -169.774 21.5 -51.6753 -58.0637 0.11
071810A	 ESP02 52.7536 -169.774 21.5 -29.4556 -64.0507 0.342
071810A	 ESP04 52.7536 -169.774 21.5 -30.7717 -64.4094 1.205
071810A	 ESP07 52.7536 -169.774 21.5 -31.2651 -65.224 1.042
071810A	 N215 52.7536 -169.774 21.5 -78.9045 59.9943 3.5489
071810A	 RER 52.7536 -169.774 21.5 -21.1712 55.7399 0.834
071810A	 SHEL 52.7536 -169.774 21.5 -15.9588 -5.7457 0.537
071810A	 SNAA 52.7536 -169.774 21.5 -71.6707 -2.8379 0.846
071810A	 SYO 52.7536 -169.774 21.5 -69.0067 39.585 0.02
071810A	 TRQA 52.7536 -169.774 21.5 -38.0568 -61.9787 0.51
071810A	 VNDA 52.7536 -169.774 21.5 -77.5172 161.853 0.051
081310A	 128A 12.4748 141.562 16.4 32.6213 -102.485 0.966
081310A	 129A 12.4748 141.562 16.4 32.6309 -101.866 0.876
081310A	 131A 12.4748 141.562 16.4 32.6737 -100.389 0.622
081310A	 139A 12.4748 141.562 16.4 32.6795 -94.3927 0.059
081310A	 230A 12.4748 141.562 16.4 31.8878 -101.112 0.742
081310A	 329A 12.4748 141.562 16.4 31.487 -101.981 0.842
081310A	 330A 12.4748 141.562 16.4 31.4063 -101.175 0.742
081310A	 332A 12.4748 141.562 16.4 31.3829 -99.7423 0.513
081310A	 433A 12.4748 141.562 16.4 30.7544 -99.091 0.447
081310A	 435B 12.4748 141.562 16.4 30.7827 -97.585 0.248
081310A	 529A 12.4748 141.562 16.4 30.1246 -102.22 0.764
081310A	 531A 12.4748 141.562 16.4 30.1645 -100.546 0.661
081310A	 ABTX 12.4748 141.562 16.4 32.6238 -99.6431 0.502
081310A	 AGMN 12.4748 141.562 16.4 48.2977 -95.8619 0.351
081310A	 AGO3 12.4748 141.562 16.4 -82.754 28.5834 2.932
081310A	 BBSR 12.4748 141.562 16.4 32.3713 -64.6963 0.03
081310A	 CBKS 12.4748 141.562 16.4 38.814 -99.7374 0.677
081310A	 COWI 12.4748 141.562 16.4 46.1003 -89.1369 0.5233
081310A	 EYMN 12.4748 141.562 16.4 47.9462 -91.4953 0.475
081310A	 G30A 12.4748 141.562 16.4 45.1293 -99.1446 0.496
081310A	 GOGA 12.4748 141.562 16.4 33.4112 -83.4666 -0.0161
081310A	 GRTK 12.4748 141.562 16.4 21.5115 -71.1327 0.012
081310A	 GTBY 12.4748 141.562 16.4 19.9268 -75.1108 0.0792
081310A	 H32A 12.4748 141.562 16.4 44.5041 -97.4363 0.573
081310A	 I30A 12.4748 141.562 16.4 43.9143 -99.4262 0.549
081310A	 I31A 12.4748 141.562 16.4 44.0297 -98.5352 0.469
081310A	 I34A 12.4748 141.562 16.4 44.0392 -95.86 0.509
081310A	 J31A 12.4748 141.562 16.4 43.2915 -98.7396 0.491
081310A	 J35A 12.4748 141.562 16.4 43.3655 -95.2078 0.457
081310A	 K32A 12.4748 141.562 16.4 42.6597 -97.9723 0.512
081310A	 KSU1 12.4748 141.562 16.4 39.1009 -96.6094 0.2118
081310A	 L30A 12.4748 141.562 16.4 41.9492 -99.7196 0.782
081310A	 L31A 12.4748 141.562 16.4 42.176 -98.8387 0.67
081310A	 M27A 12.4748 141.562 16.4 41.5281 -102.387 1.147
081310A	 M28A 12.4748 141.562 16.4 41.3956 -101.371 1.071
081310A	 M29A 12.4748 141.562 16.4 41.4441 -100.689 0.952
081310A	 M30A 12.4748 141.562 16.4 41.5371 -99.8723 0.853
081310A	 M31A 12.4748 141.562 16.4 41.344 -98.9766 0.699
081310A	 M33A 12.4748 141.562 16.4 41.5726 -97.195 0.503
081310A	 M34A 12.4748 141.562 16.4 41.5025 -96.583 0.415
081310A	 M35A 12.4748 141.562 16.4 41.4665 -95.6945 0.363
081310A	 MIAR 12.4748 141.562 16.4 34.5454 -93.5765 0.207
081310A	 MPH 12.4748 141.562 16.4 35.123 -89.932 0.093
081310A	 MSTX 12.4748 141.562 16.4 33.9696 -102.772 1.167
081310A	 N27A 12.4748 141.562 16.4 40.8063 -102.537 1.228
081310A	 N28A 12.4748 141.562 16.4 40.6873 -101.541 1.009
081310A	 N35A 12.4748 141.562 16.4 40.8612 -95.6425 0.353
081310A	 O28A 12.4748 141.562 16.4 40.1262 -101.773 1.032
081310A	 O29A 12.4748 141.562 16.4 40.1253 -100.798 0.826
081310A	 O31A 12.4748 141.562 16.4 40.1521 -99.3261 0.631
081310A	 P27A 12.4748 141.562 16.4 39.5559 -102.578 1.286
081310A	 P28A 12.4748 141.562 16.4 39.5732 -101.755 1.105
081310A	 P30A 12.4748 141.562 16.4 39.5442 -100.247 0.788
081310A	 P31A 12.4748 141.562 16.4 39.5211 -99.3783 0.665
081310A	 P33A 12.4748 141.562 16.4 39.4363 -97.6946 0.488
081310A	 Q29A 12.4748 141.562 16.4 38.8905 -100.979 0.895
081310A	 Q31A 12.4748 141.562 16.4 39.0048 -99.395 0.68
081310A	 Q32A 12.4748 141.562 16.4 38.9908 -98.5596 0.526
081310A	 Q33A 12.4748 141.562 16.4 38.9982 -97.8327 0.422
081310A	 R27A 12.4748 141.562 16.4 38.2859 -102.798 1.201
081310A	 R28A 12.4748 141.562 16.4 38.3423 -101.811 1.108
081310A	 R29A 12.4748 141.562 16.4 38.4243 -101.138 0.957
081310A	 R30A 12.4748 141.562 16.4 38.2844 -100.277 0.776
081310A	 R31A 12.4748 141.562 16.4 38.2888 -99.5271 0.667
081310A	 R32A 12.4748 141.562 16.4 38.4225 -98.7111 0.573
081310A	 R34A 12.4748 141.562 16.4 38.3008 -97.247 0.437
081310A	 R35A 12.4748 141.562 16.4 38.3231 -96.1988 0.365
081310A	 S27A 12.4748 141.562 16.4 37.6837 -102.898 1.439
081310A	 S32A 12.4748 141.562 16.4 37.7001 -98.9363 0.558
081310A	 S37A 12.4748 141.562 16.4 37.7597 -94.8279 0.26
081310A	 SPMN 12.4748 141.562 16.4 45.2246 -92.8037 0.311
081310A	 T29A 12.4748 141.562 16.4 37.1565 -101.294 0.936
081310A	 T30A 12.4748 141.562 16.4 37.0526 -100.527 0.778
081310A	 T32A 12.4748 141.562 16.4 37.1797 -98.9247 0.596
081310A	 T35A 12.4748 141.562 16.4 36.9161 -96.5121 0.401
081310A	 T37A 12.4748 141.562 16.4 37.123 -94.9176 0.256
081310A	 TIGA 12.4748 141.562 16.4 31.4389 -83.5898 0.109
081310A	 TUL1 12.4748 141.562 16.4 35.9104 -95.7919 0.256
081310A	 U37A 12.4748 141.562 16.4 36.406 -95.1161 0.248
081310A	 UALR 12.4748 141.562 16.4 34.7751 -92.3429 0.138
081310A	 V27A 12.4748 141.562 16.4 35.7569 -102.836 1.228
081310A	 V34A 12.4748 141.562 16.4 35.8345 -97.5176 0.329
081310A	 V36A 12.4748 141.562 16.4 35.7863 -95.9425 0.236
081310A	 V37A 12.4748 141.562 16.4 35.883 -95.141 0.219
081310A	 V38A 12.4748 141.562 16.4 35.8626 -94.4077 0.372
081310A	 W31A 12.4748 141.562 16.4 35.1864 -99.9435 0.644
081310A	 W34A 12.4748 141.562 16.4 35.2352 -97.7733 0.428
081310A	 W35A 12.4748 141.562 16.4 35.1527 -96.8745 0.322
081310A	 W36A 12.4748 141.562 16.4 35.1393 -96.2264 0.251
081310A	 W37A 12.4748 141.562 16.4 35.138 -95.4269 0.281
081310A	 W38A 12.4748 141.562 16.4 35.0704 -94.5184 0.169
081310A	 X29A 12.4748 141.562 16.4 34.4452 -101.701 1.039
081310A	 X30A 12.4748 141.562 16.4 34.4461 -100.874 0.698
081310A	 X31A 12.4748 141.562 16.4 34.6309 -99.9793 0.514
081310A	 X36A 12.4748 141.562 16.4 34.5704 -96.352 0.211
081310A	 X37A 12.4748 141.562 16.4 34.5892 -95.3713 0.207
081310A	 X38A 12.4748 141.562 16.4 34.6692 -94.8288 0.234
081310A	 Y29A 12.4748 141.562 16.4 33.8602 -101.671 0.991
081310A	 Y37A 12.4748 141.562 16.4 33.9789 -95.621 0.165
081310A	 Y38A 12.4748 141.562 16.4 33.9278 -94.7311 0.118
081310A	 Y39A 12.4748 141.562 16.4 33.938 -94.0936 0.108
081610A	 035A -17.8076 65.6026 14.7 26.9379 -98.1023 0.029
081610A	 121A -17.8076 65.6026 14.7 32.5324 -107.785 1.652
081610A	 128A -17.8076 65.6026 14.7 32.6213 -102.485 0.966
081610A	 129A -17.8076 65.6026 14.7 32.6309 -101.866 0.876
081610A	 130A -17.8076 65.6026 14.7 32.5961 -100.965 0.676
081610A	 131A -17.8076 65.6026 14.7 32.6737 -100.389 0.622
081610A	 133A -17.8076 65.6026 14.7 32.6083 -98.9162 0.418
081610A	 135A -17.8076 65.6026 14.7 32.5573 -97.4099 0.27
081610A	 228A -17.8076 65.6026 14.7 32.118 -102.592 0.954
081610A	 229A -17.8076 65.6026 14.7 31.9671 -101.811 0.804
081610A	 230A -17.8076 65.6026 14.7 31.8878 -101.112 0.742
081610A	 231A -17.8076 65.6026 14.7 31.9353 -100.316 0.574
081610A	 232A -17.8076 65.6026 14.7 31.888 -99.6469 0.621
081610A	 233A -17.8076 65.6026 14.7 32.0179 -98.8998 0.539
081610A	 234A -17.8076 65.6026 14.7 32.004 -98.1368 0.358
081610A	 319A -17.8076 65.6026 14.7 31.3757 -109.281 1.187
081610A	 329A -17.8076 65.6026 14.7 31.487 -101.981 0.842
081610A	 330A -17.8076 65.6026 14.7 31.4063 -101.175 0.742
081610A	 331A -17.8076 65.6026 14.7 31.3085 -100.427 0.615
081610A	 332A -17.8076 65.6026 14.7 31.3829 -99.7423 0.513
081610A	 333A -17.8076 65.6026 14.7 31.3249 -98.9841 0.443
081610A	 334A -17.8076 65.6026 14.7 31.3325 -98.2379 0.389
081610A	 429A -17.8076 65.6026 14.7 30.6248 -101.894 0.804
081610A	 430A -17.8076 65.6026 14.7 30.7866 -101.236 0.768
081610A	 431A -17.8076 65.6026 14.7 30.6824 -100.608 0.7
081610A	 432A -17.8076 65.6026 14.7 30.8755 -99.7937 0.647
081610A	 433A -17.8076 65.6026 14.7 30.7544 -99.091 0.447
081610A	 434A -17.8076 65.6026 14.7 30.8142 -98.269 0.462
081610A	 440A -17.8076 65.6026 14.7 30.7456 -93.9587 0.059
081610A	 529A -17.8076 65.6026 14.7 30.1246 -102.22 0.764
081610A	 530A -17.8076 65.6026 14.7 30.1489 -101.338 0.636
081610A	 531A -17.8076 65.6026 14.7 30.1645 -100.546 0.661
081610A	 532A -17.8076 65.6026 14.7 30.1278 -99.9049 0.703
081610A	 533A -17.8076 65.6026 14.7 30.0718 -99.0351 0.556
081610A	 631A -17.8076 65.6026 14.7 29.4123 -100.576 0.344
081610A	 633A -17.8076 65.6026 14.7 29.4591 -99.1766 0.32
081610A	 636A -17.8076 65.6026 14.7 29.481 -97.057 0.09
081610A	 732A -17.8076 65.6026 14.7 28.7292 -99.9707 0.178
081610A	 736A -17.8076 65.6026 14.7 28.955 -97.0673 0.045
081610A	 832A -17.8076 65.6026 14.7 28.2844 -99.9743 0.238
081610A	 833A -17.8076 65.6026 14.7 28.3236 -99.3939 0.171
081610A	 834A -17.8076 65.6026 14.7 28.1251 -98.5519 0.151
081610A	 835A -17.8076 65.6026 14.7 28.287 -97.8297 0.057
081610A	 933A -17.8076 65.6026 14.7 27.6133 -99.2746 0.214
081610A	 934A -17.8076 65.6026 14.7 27.6018 -98.5192 0.144
081610A	 A26A -17.8076 65.6026 14.7 48.8973 -102.038 0.57
081610A	 A30A -17.8076 65.6026 14.7 48.9402 -98.3009 0.484
081610A	 ABTX -17.8076 65.6026 14.7 32.6238 -99.6431 0.502
081610A	 ANMO -17.8076 65.6026 14.7 34.9459 -106.457 1.7672
081610A	 B08 -17.8076 65.6026 14.7 40.6516 -115.404 2.325
081610A	 B11 -17.8076 65.6026 14.7 40.5998 -115.28 1.866
081610A	 B26A -17.8076 65.6026 14.7 48.3762 -102.234 0.708
081610A	 B29A -17.8076 65.6026 14.7 48.4649 -99.3535 0.46
081610A	 B30A -17.8076 65.6026 14.7 48.4505 -98.3286 0.48
081610A	 B32A -17.8076 65.6026 14.7 48.3951 -96.5363 0.335
081610A	 BGNE -17.8076 65.6026 14.7 41.4083 -98.1502 0.573
081610A	 BH1E -17.8076 65.6026 14.7 44.2004 -106.961 2.595
081610A	 BH1G -17.8076 65.6026 14.7 45.4887 -105.863 1.113
081610A	 BH2A -17.8076 65.6026 14.7 44.6863 -108.609 1.318
081610A	 BH2E -17.8076 65.6026 14.7 43.8939 -106.881 1.86
081610A	 BH3D -17.8076 65.6026 14.7 44.4173 -107.39 2.82
081610A	 BH3E -17.8076 65.6026 14.7 43.5933 -106.893 1.758
081610A	 BH4C -17.8076 65.6026 14.7 43.5158 -107.711 2.122
081610A	 BHM4 -17.8076 65.6026 14.7 44.5748 -107.295 2.721
081610A	 BOZ -17.8076 65.6026 14.7 45.597 -111.63 1.589
081610A	 BW06 -17.8076 65.6026 14.7 42.7667 -109.558 2.224
081610A	 C25A -17.8076 65.6026 14.7 47.7124 -103.256 0.7
081610A	 C26A -17.8076 65.6026 14.7 47.8259 -102.096 0.656
081610A	 C27A -17.8076 65.6026 14.7 47.7139 -101.503 0.602
081610A	 CBKS -17.8076 65.6026 14.7 38.814 -99.7374 0.677
081610A	 D25A -17.8076 65.6026 14.7 47.1508 -103.32 0.85
081610A	 D27A -17.8076 65.6026 14.7 47.1081 -101.525 0.685
081610A	 D32A -17.8076 65.6026 14.7 47.1354 -97.0164 0.28
081610A	 DGMT -17.8076 65.6026 14.7 48.4702 -104.196 0.646
081610A	 E25A -17.8076 65.6026 14.7 46.5009 -103.401 0.885
081610A	 E26A -17.8076 65.6026 14.7 46.4712 -102.462 0.806
081610A	 E30A -17.8076 65.6026 14.7 46.5021 -98.9098 0.544
081610A	 ECSD -17.8076 65.6026 14.7 43.7337 -96.6141 0.3506
081610A	 EYMN -17.8076 65.6026 14.7 47.9462 -91.4953 0.475
081610A	 F25A -17.8076 65.6026 14.7 45.9256 -103.458 0.912
081610A	 F26A -17.8076 65.6026 14.7 45.8512 -102.67 0.852
081610A	 FLWY -17.8076 65.6026 14.7 44.0827 -110.699 2.078
081610A	 FXWY -17.8076 65.6026 14.7 43.6381 -111.027 2.254
081610A	 G25A -17.8076 65.6026 14.7 45.1935 -103.417 0.894
081610A	 G26A -17.8076 65.6026 14.7 45.2937 -102.599 0.833
081610A	 G27A -17.8076 65.6026 14.7 45.3791 -101.931 0.761
081610A	 G28A -17.8076 65.6026 14.7 45.0749 -100.916 0.709
081610A	 G29A -17.8076 65.6026 14.7 45.1926 -99.9234 0.588
081610A	 G30A -17.8076 65.6026 14.7 45.1293 -99.1446 0.496
081610A	 GOGA -17.8076 65.6026 14.7 33.4112 -83.4666 -0.0161
081610A	 H19A -17.8076 65.6026 14.7 44.6704 -108.986 1.479
081610A	 H20A -17.8076 65.6026 14.7 44.4868 -107.999 1.236
081610A	 H21A -17.8076 65.6026 14.7 44.6277 -107.042 1.411
081610A	 H23A -17.8076 65.6026 14.7 44.562 -105.401 1.213
081610A	 H25A -17.8076 65.6026 14.7 44.6215 -103.598 0.942
081610A	 H26A -17.8076 65.6026 14.7 44.6168 -102.774 0.879
081610A	 H27A -17.8076 65.6026 14.7 44.6329 -102.077 0.748
081610A	 H29A -17.8076 65.6026 14.7 44.6261 -100.213 0.548
081610A	 HDC -17.8076 65.6026 14.7 10.0021 -84.1114 1.1757
081610A	 I20A -17.8076 65.6026 14.7 43.9496 -108.128 1.342
081610A	 I21A -17.8076 65.6026 14.7 43.8122 -107.292 1.639
081610A	 I22A -17.8076 65.6026 14.7 43.8924 -106.484 1.43
081610A	 I23A -17.8076 65.6026 14.7 43.9605 -105.463 1.462
081610A	 I28A -17.8076 65.6026 14.7 43.9996 -101.169 0.655
081610A	 I29A -17.8076 65.6026 14.7 44.0215 -100.303 0.592
081610A	 I30A -17.8076 65.6026 14.7 43.9143 -99.4262 0.549
081610A	 I31A -17.8076 65.6026 14.7 44.0297 -98.5352 0.469
081610A	 I32A -17.8076 65.6026 14.7 44.0271 -97.4643 0.493
081610A	 I33A -17.8076 65.6026 14.7 44.0475 -96.7989 0.509
081610A	 I34A -17.8076 65.6026 14.7 44.0392 -95.86 0.509
081610A	 I35A -17.8076 65.6026 14.7 43.8565 -94.9829 0.428
081610A	 IMW -17.8076 65.6026 14.7 43.897 -110.939 2.646
081610A	 ISCO -17.8076 65.6026 14.7 39.7997 -105.613 2.743
081610A	 J19A -17.8076 65.6026 14.7 43.2649 -109.053 1.782
081610A	 J23A -17.8076 65.6026 14.7 43.4036 -105.552 1.499
081610A	 J24A -17.8076 65.6026 14.7 43.3305 -104.661 1.315
081610A	 J27A -17.8076 65.6026 14.7 43.2526 -102.007 1.081
081610A	 J28A -17.8076 65.6026 14.7 43.4239 -101.236 0.835
081610A	 J29A -17.8076 65.6026 14.7 43.4061 -100.325 0.644
081610A	 J30A -17.8076 65.6026 14.7 43.3248 -99.4922 0.608
081610A	 J31A -17.8076 65.6026 14.7 43.2915 -98.7396 0.491
081610A	 J32A -17.8076 65.6026 14.7 43.3719 -97.8476 0.399
081610A	 JFWS -17.8076 65.6026 14.7 42.9142 -90.2481 0.335
081610A	 K22A -17.8076 65.6026 14.7 42.6507 -106.524 1.686
081610A	 K25A -17.8076 65.6026 14.7 42.612 -103.87 1.437
081610A	 K26A -17.8076 65.6026 14.7 42.7016 -103.178 1.122
081610A	 K27A -17.8076 65.6026 14.7 42.7036 -102.236 1.131
081610A	 K28A -17.8076 65.6026 14.7 42.7136 -101.367 0.986
081610A	 K29A -17.8076 65.6026 14.7 42.7612 -100.318 0.84
081610A	 K30A -17.8076 65.6026 14.7 42.6742 -99.6131 0.712
081610A	 K32A -17.8076 65.6026 14.7 42.6597 -97.9723 0.512
081610A	 K33A -17.8076 65.6026 14.7 42.6052 -97.0012 0.507
081610A	 KSCO -17.8076 65.6026 14.7 39.0112 -102.627 1.382
081610A	 KSU1 -17.8076 65.6026 14.7 39.1009 -96.6094 0.2118
081610A	 L28A -17.8076 65.6026 14.7 42.0073 -101.52 1.155
081610A	 L29A -17.8076 65.6026 14.7 42.0641 -100.478 0.901
081610A	 L30A -17.8076 65.6026 14.7 41.9492 -99.7196 0.782
081610A	 L31A -17.8076 65.6026 14.7 42.176 -98.8387 0.67
081610A	 L32A -17.8076 65.6026 14.7 42.0045 -98.008 0.586
081610A	 L33A -17.8076 65.6026 14.7 42.1659 -97.2724 0.556
081610A	 LOHW -17.8076 65.6026 14.7 43.6124 -110.604 2.121
081610A	 LPAZ -17.8076 65.6026 14.7 -16.2879 -68.1307 4.717
081610A	 M25A -17.8076 65.6026 14.7 41.4347 -104.055 1.636
081610A	 M26A -17.8076 65.6026 14.7 41.4661 -103.143 1.348
081610A	 M27A -17.8076 65.6026 14.7 41.5281 -102.387 1.147
081610A	 M29A -17.8076 65.6026 14.7 41.4441 -100.689 0.952
081610A	 M30A -17.8076 65.6026 14.7 41.5371 -99.8723 0.853
081610A	 M31A -17.8076 65.6026 14.7 41.344 -98.9766 0.699
081610A	 M33A -17.8076 65.6026 14.7 41.5726 -97.195 0.503
081610A	 M35A -17.8076 65.6026 14.7 41.4665 -95.6945 0.363
081610A	 MDND -17.8076 65.6026 14.7 47.8481 -99.6029 0.479
081610A	 MMNY -17.8076 65.6026 14.7 42.7319 -77.9066 0.241
081610A	 MOOW -17.8076 65.6026 14.7 43.7486 -110.745 2.128
081610A	 MSTX -17.8076 65.6026 14.7 33.9696 -102.772 1.167
081610A	 MVCO -17.8076 65.6026 14.7 37.2103 -108.499 2.1699
081610A	 N23A -17.8076 65.6026 14.7 40.8947 -105.944 2.458
081610A	 N26A -17.8076 65.6026 14.7 40.8289 -103.222 1.284
081610A	 N27A -17.8076 65.6026 14.7 40.8063 -102.537 1.228
081610A	 N28A -17.8076 65.6026 14.7 40.6873 -101.541 1.009
081610A	 N29A -17.8076 65.6026 14.7 40.8189 -100.626 0.897
081610A	 N30A -17.8076 65.6026 14.7 40.7957 -100.1 0.842
081610A	 N31A -17.8076 65.6026 14.7 40.8235 -98.9544 0.687
